cell_specimen_id,cre_line,omitted,exposure_level,mean_trace,mouse_id
1086491079,Sst-IRES-Cre,True,familiar,"[-8.39504832e-03 -8.19874547e-03 -6.29228966e-03 -5.42333003e-03
 -3.63757543e-03 -8.98207924e-03 -1.22040826e-02 -6.44787664e-03
  1.57952314e-02  2.58906930e-02  1.96437429e-02  1.02446722e-02
  4.42474408e-03  7.13140014e-03  8.90826988e-03  2.67753413e-03
  9.20510664e-03  1.16266609e-02 -8.92596866e-04  3.09924576e-03
 -5.19206724e-03  2.34980977e-03 -1.40448526e-02 -1.25737462e-02
 -1.25678166e-02 -8.98667245e-03 -1.25195293e-02 -3.57443222e-03
  9.77889808e-03 -8.43268197e-04 -4.73584922e-03  8.85747634e-05
  2.46500077e-03  5.06161713e-03  1.02384711e-02  1.40690025e-02
  1.86829875e-02  1.29968624e-02  1.12356066e-02  2.10560259e-02
  3.06884464e-02  3.48210677e-02  5.90493947e-02  7.07286823e-02
  7.32003640e-02  6.35214160e-02  7.53192715e-02  7.37786087e-02
  8.28698920e-02  7.39321649e-02  8.60281905e-02  8.79606661e-02
  8.41506835e-02  7.58752759e-02  6.74012466e-02  6.79158980e-02
  6.43741644e-02  5.73814731e-02  5.40273311e-02  4.28528368e-02
  3.50839095e-02  3.41743627e-02  3.50992948e-02  3.22332329e-02
  2.27770317e-02  2.28542437e-02  1.25040665e-02  1.43801705e-02
  4.40797194e-03  1.07580172e-02  1.73017608e-02  8.67887914e-03
  1.32827538e-02  9.56806377e-03  1.01834881e-02  1.01834881e-02
  1.01834881e-02  1.01834881e-02  1.01834881e-02  1.01834881e-02
  1.01834881e-02  1.01834881e-02  1.01834881e-02  1.01834881e-02
  1.01834881e-02  1.01834881e-02  1.01834881e-02  1.01834881e-02
  1.01834881e-02  1.01834881e-02]",470784
1086491129,Sst-IRES-Cre,False,familiar,"[-0.01200737 -0.01166663 -0.00898897 -0.01485367 -0.0227181  -0.01960993
 -0.0339999  -0.03422451 -0.03330423 -0.03635002 -0.01826801  0.01034198
  0.0322899   0.04643447  0.05529921  0.05551253  0.06313438  0.04954605
  0.04010884  0.03441519  0.01099285  0.01454102 -0.00496446 -0.00810255
 -0.01546785 -0.01677999 -0.02290015 -0.02824101 -0.03302388 -0.03714521
 -0.04219394 -0.04672279 -0.04027174 -0.01587643  0.0184664   0.04212622
  0.05631781  0.07494615  0.08212737  0.08547982  0.07242273  0.04825053
  0.03477088  0.01831087  0.01095926 -0.00226831 -0.01145753 -0.01207554
 -0.0246229  -0.01762592 -0.03067557 -0.03607558 -0.04177676 -0.04532486
 -0.03916306 -0.00952951  0.03851276  0.07660018  0.10485055  0.11494577
  0.12905506  0.12764434  0.11353423  0.09166628  0.07696253  0.06035683
  0.03798362  0.02797857  0.00275498  0.00275568 -0.00541073 -0.01619252
 -0.02104187 -0.03313402 -0.03151502 -0.03151502 -0.03151502 -0.03151502
 -0.03151502 -0.03151502 -0.03151502 -0.03151502 -0.03151502 -0.03151502
 -0.03151502 -0.03151502 -0.03151502 -0.03151502 -0.03151502 -0.03151502]",470784
1086491129,Sst-IRES-Cre,True,familiar,"[-0.01026836 -0.01162408 -0.02545277 -0.02937916 -0.02752964 -0.04692216
 -0.05225551 -0.05330029 -0.06169086 -0.06602581 -0.05641465 -0.03029053
  0.00495283  0.04692131  0.07546811  0.09473838  0.10812796  0.08878528
  0.07514169  0.06089576  0.03833734  0.0318712   0.01716376 -0.00240269
 -0.02055183 -0.02227121 -0.03047872 -0.02461623 -0.03146089 -0.03946826
 -0.05096601 -0.05796002 -0.0569582  -0.05818066 -0.06379866 -0.06354607
 -0.07883913 -0.08101833 -0.07775094 -0.08660258 -0.08273592 -0.08339165
 -0.08851459 -0.0805214  -0.09599828 -0.08420791 -0.08612341 -0.08959467
 -0.09568353 -0.09911125 -0.09058274 -0.09020897 -0.08981635 -0.10349722
 -0.09763676 -0.07532911 -0.04247937 -0.01139997  0.00642065  0.02266846
  0.02533752  0.03295809  0.01202189 -0.00279287 -0.00579512 -0.02522601
 -0.03601016 -0.04517709 -0.05139611 -0.06052373 -0.05930833 -0.06963453
 -0.05956382 -0.07208785 -0.0718695  -0.0718695  -0.0718695  -0.0718695
 -0.0718695  -0.0718695  -0.0718695  -0.0718695  -0.0718695  -0.0718695
 -0.0718695  -0.0718695  -0.0718695  -0.0718695  -0.0718695  -0.0718695 ]",470784
1086491172,Sst-IRES-Cre,False,familiar,"[-0.02407169 -0.02353266 -0.01900413 -0.02428862 -0.03288725 -0.04180202
 -0.04429089 -0.05123911 -0.06006062 -0.0507071  -0.02681047  0.0148806
  0.05231615  0.07274726  0.08700026  0.10079094  0.08984195  0.08702495
  0.06343792  0.0475141   0.02971954  0.01479902  0.0011555  -0.01441237
 -0.02591722 -0.0328701  -0.03551003 -0.04697811 -0.05039038 -0.05645543
 -0.06480231 -0.06012939 -0.0467413  -0.01569957  0.01965458  0.03720177
  0.05455146  0.0741827   0.08781646  0.08775733  0.06173027  0.03526691
  0.02310617  0.00695316 -0.00982043 -0.01671001 -0.021359   -0.03405589
 -0.03679323 -0.05027507 -0.05638106 -0.05693038 -0.06238973 -0.06678963
 -0.05928895 -0.01373742  0.0405716   0.07237686  0.10695564  0.13401714
  0.14599792  0.1455511   0.13238454  0.0976675   0.06943462  0.04529674
  0.02640459  0.01550313 -0.01032455 -0.00810107 -0.02280832 -0.02902571
 -0.03862749 -0.05349099 -0.05348771 -0.05348771 -0.05348771 -0.05348771
 -0.05348771 -0.05348771 -0.05348771 -0.05348771 -0.05348771 -0.05348771
 -0.05348771 -0.05348771 -0.05348771 -0.05348771 -0.05348771 -0.05348771]",470784
1086491172,Sst-IRES-Cre,True,familiar,"[-0.02949044 -0.02944987 -0.03084989 -0.04422321 -0.05663979 -0.0689625
 -0.0779841  -0.07961339 -0.08885564 -0.08967266 -0.07332785 -0.01946854
  0.04138993  0.07988764  0.11340841  0.12119075  0.13902471  0.13313449
  0.11364141  0.09508629  0.05858051  0.03096225  0.0232785   0.01125032
 -0.02333168 -0.02805564 -0.03766758 -0.0469604  -0.06477266 -0.07150939
 -0.07493558 -0.07795491 -0.09155675 -0.09614635 -0.08843782 -0.09846368
 -0.10989699 -0.11723584 -0.12008679 -0.11446975 -0.12224043 -0.12743659
 -0.12556885 -0.13911279 -0.13652725 -0.14576237 -0.13733162 -0.13647115
 -0.14306866 -0.14745406 -0.14424392 -0.13101338 -0.13569528 -0.13616184
 -0.13914614 -0.11577028 -0.07407452 -0.03714904 -0.00579806  0.01071567
  0.01313646  0.01703306  0.00789361 -0.01262776 -0.0317155  -0.04612215
 -0.07066628 -0.07428975 -0.07231765 -0.09141382 -0.0944672  -0.10623823
 -0.1101878  -0.11480732 -0.11196204 -0.11196204 -0.11196204 -0.11196204
 -0.11196204 -0.11196204 -0.11196204 -0.11196204 -0.11196204 -0.11196204
 -0.11196204 -0.11196204 -0.11196204 -0.11196204 -0.11196204 -0.11196204]",470784
1086491194,Sst-IRES-Cre,False,familiar,"[ 0.00858296  0.00706092 -0.00575171 -0.00290307 -0.00249315  0.00765435
 -0.00184322 -0.00292934  0.00257736  0.00277462  0.0030363   0.00635124
  0.00756414  0.00462502  0.01265723  0.01566122  0.01898629  0.01256645
  0.00817659 -0.00120547 -0.00556575 -0.01443736 -0.00191013 -0.00536626
 -0.00806619 -0.01827046 -0.01241358 -0.0128262  -0.00805317 -0.01423962
 -0.01097605 -0.00873441  0.00420957 -0.00102166 -0.00078499  0.02156345
  0.03504053  0.03714064  0.05856681  0.06386495  0.05002764  0.0360646
  0.03948018  0.03605652  0.01217987  0.00823791  0.00907546  0.01058371
  0.00076035  0.01376345 -0.00431354  0.00168603  0.00120383 -0.00288698
  0.00452781  0.01401756  0.03837923  0.0663031   0.08819221  0.10432302
  0.10598145  0.10584856  0.083402    0.07466356  0.05792556  0.03456449
  0.03757406  0.03951817  0.02608586  0.0150305   0.01848808  0.00894896
  0.0037412  -0.00324472 -0.00398574 -0.00398574 -0.00398574 -0.00398574
 -0.00398574 -0.00398574 -0.00398574 -0.00398574 -0.00398574 -0.00398574
 -0.00398574 -0.00398574 -0.00398574 -0.00398574 -0.00398574 -0.00398574]",485688
1086491194,Sst-IRES-Cre,False,novel,"[ 4.45771094e-03  5.05003746e-03  9.22304519e-03  3.11584607e-03
  6.74098256e-03  1.44272921e-03  4.61662040e-03 -1.52587290e-03
 -5.65630247e-03 -9.56600319e-03 -7.04583234e-03 -8.92977152e-04
  1.94444273e-03  2.66855037e-03  3.83592674e-03  8.60934082e-03
  1.65346146e-02  9.75578228e-03  4.75165429e-03  5.71714556e-04
 -2.11380113e-03  8.92203445e-04  1.03374608e-02 -7.91592720e-03
 -8.76201654e-03 -5.15190005e-03 -1.20629793e-02 -7.78090437e-03
 -1.31959574e-02 -1.28781884e-02 -6.55165872e-03 -1.03045800e-02
 -5.52341392e-03 -5.42912492e-03 -3.11165536e-03  6.50634969e-04
  1.30416388e-02  1.78945019e-02  1.97249448e-02  2.89182712e-02
  2.49589533e-02  1.90606743e-02  1.99629046e-02  1.81870780e-02
  1.41558431e-02  1.56388385e-02  2.22256725e-02  1.07152678e-02
  1.01973125e-02 -4.48608917e-05  3.88481846e-03  1.23184493e-02
  1.31032007e-02  1.34200956e-02  7.11292700e-03  1.05435795e-02
  1.73557671e-02  1.99090989e-02  2.63716631e-02  3.49780728e-02
  4.38514292e-02  4.10405350e-02  4.44751349e-02  3.17452057e-02
  2.87162430e-02  2.10912131e-02  2.29821329e-02  2.43129701e-02
  2.59186161e-02  1.85852902e-02  1.33986934e-02  9.51740680e-03
  1.35511192e-02  7.16456372e-03 -1.75842239e-04 -1.75842239e-04
 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04
 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04
 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04 -1.75842239e-04
 -1.75842239e-04 -1.75842239e-04]",485688
1086491194,Sst-IRES-Cre,True,familiar,"[-1.72973405e-02 -1.65777227e-02 -1.07058203e-02 -1.48929040e-02
 -1.72555591e-02 -6.15544065e-03 -1.04623834e-02 -1.88490460e-02
 -1.71831521e-02 -1.52606838e-02 -2.46497422e-02 -7.56280780e-03
  1.56344494e-02  1.64589757e-02  2.98432667e-02  3.65231608e-02
  3.24421408e-02  2.87324482e-02  2.80567546e-02  9.00369826e-03
  6.00976934e-03  1.08863199e-02  1.60518442e-02 -4.53831366e-03
 -6.17835896e-03 -4.54201071e-03  1.91045665e-05  5.15851803e-06
 -1.61326970e-02 -2.14231082e-02 -1.36094229e-02 -1.42839766e-02
 -1.42824261e-02 -1.29399450e-02 -2.05427629e-02 -2.29826845e-02
 -1.39632025e-02 -4.61179170e-03 -1.12578745e-02 -1.87812129e-02
 -1.61686349e-02 -2.67534694e-02 -2.04355614e-02 -1.99551258e-02
 -1.40174274e-02 -2.03230440e-02 -2.42478821e-02 -1.61524873e-02
 -1.87024981e-02 -1.94784240e-02 -1.92587741e-02 -1.20477027e-02
 -1.68843033e-02 -2.39526686e-02 -1.54873914e-02 -7.26466398e-03
  1.11756201e-03  1.42788062e-03  2.66147636e-03  2.39238811e-03
  7.88196291e-03  1.04817903e-02  5.52779364e-03  5.51105630e-03
 -3.91971168e-03 -8.12681322e-03 -5.10950942e-03 -7.66608394e-04
 -7.89581090e-03 -1.16014628e-02 -7.77638395e-03 -2.80633729e-02
 -1.51554448e-02 -1.14660825e-02 -1.22420744e-02 -1.22420744e-02
 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02
 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02
 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02 -1.22420744e-02
 -1.22420744e-02 -1.22420744e-02]",485688
1086491194,Sst-IRES-Cre,True,novel,"[-5.89592141e-03 -4.60215621e-03  4.60193582e-03 -9.27010515e-03
 -3.64695209e-03 -9.51278219e-03 -3.00564508e-03 -4.71049473e-03
 -9.86536423e-03 -7.13196109e-03 -9.69077528e-03 -5.22946518e-03
  2.08583820e-03  2.38339549e-03  5.50910783e-03  8.39108500e-03
  8.19900724e-03  1.20308050e-02  8.98123645e-03  1.77758690e-02
  3.12378444e-03  5.01629117e-03  1.25431263e-02 -4.11694032e-03
 -1.38259577e-04  1.12598618e-03 -1.46984499e-03 -6.55006511e-03
 -4.41869903e-03 -2.51203641e-03 -2.59759077e-03  5.21429168e-05
  1.75498892e-03 -1.13236254e-03 -4.45069388e-03 -8.29776777e-03
 -6.62018794e-03 -7.02493191e-03 -7.19037276e-03 -1.34612438e-02
 -1.33539066e-02 -8.23398409e-03 -4.30208084e-03 -9.38856094e-03
 -6.75846466e-03 -1.16145475e-02 -1.00915600e-02 -7.62980546e-03
 -5.55239261e-03 -6.57038706e-03 -1.65287898e-03 -1.05105989e-02
 -7.56279178e-03 -9.71578928e-03 -9.21843653e-03  2.00904239e-03
 -5.39540125e-03 -7.56803788e-03  2.43987197e-03  1.19585241e-02
  5.76727964e-03  5.03380221e-03  9.26483752e-03  1.27386645e-02
  1.32670130e-02  8.93454837e-03 -9.59841639e-04 -2.83038514e-03
  3.40027978e-04 -1.13553102e-03  6.45713404e-03  1.97472465e-03
 -2.55532914e-03 -2.10654558e-03 -1.24204892e-02 -1.24204892e-02
 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02
 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02
 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02 -1.24204892e-02
 -1.24204892e-02 -1.24204892e-02]",485688
1086491215,Sst-IRES-Cre,False,familiar,"[-0.01098242 -0.01128687 -0.01469422 -0.01851549 -0.02118718 -0.02070379
 -0.02481488 -0.02939479 -0.03582638 -0.0304429  -0.01843453  0.00532208
  0.03007827  0.0309503   0.04388837  0.05779574  0.05564162  0.05369786
  0.03422469  0.02701463  0.02233086  0.0088385  -0.00501475 -0.0065178
 -0.01173716 -0.01315305 -0.02255491 -0.0235935  -0.02325543 -0.02767287
 -0.03947129 -0.03862976 -0.03167539 -0.01149885  0.00375223  0.01529352
  0.02550464  0.03390268  0.04264156  0.04047642  0.0300866   0.02066119
  0.00663014  0.00272349  0.00010077 -0.00437932 -0.02022442 -0.01905837
 -0.02021863 -0.0330817  -0.03906472 -0.03635112 -0.03168357 -0.03598691
 -0.03711529 -0.00670229  0.02521757  0.04046039  0.05910348  0.07298264
  0.08198447  0.08166747  0.0782219   0.06474826  0.0444714   0.03676079
  0.02216903  0.01829501  0.00520287 -0.01187934 -0.01185885 -0.01916117
 -0.01622429 -0.02427013 -0.03008345 -0.03008345 -0.03008345 -0.03008345
 -0.03008345 -0.03008345 -0.03008345 -0.03008345 -0.03008345 -0.03008345
 -0.03008345 -0.03008345 -0.03008345 -0.03008345 -0.03008345 -0.03008345]",470784
1086491215,Sst-IRES-Cre,True,familiar,"[-0.01803473 -0.01877423 -0.02573362 -0.02579111 -0.03170156 -0.04165479
 -0.04562835 -0.05141541 -0.05812563 -0.05450728 -0.03796703 -0.00892167
  0.01928281  0.04205365  0.06009191  0.07485726  0.07339531  0.07691313
  0.07027963  0.05082476  0.05359882  0.02340256  0.01210659 -0.00292264
 -0.00784642 -0.01617383 -0.02399019 -0.02138927 -0.03011966 -0.03610903
 -0.03660915 -0.04123091 -0.04772626 -0.05259315 -0.05843751 -0.06559394
 -0.0672379  -0.07081957 -0.07668025 -0.07801259 -0.08798385 -0.07994338
 -0.08289925 -0.08348906 -0.07822236 -0.07781084 -0.07991945 -0.07702848
 -0.08890142 -0.0882811  -0.08644715 -0.08825876 -0.08564802 -0.09184145
 -0.0876328  -0.06843917 -0.04667526 -0.02625076 -0.01529417 -0.00670534
 -0.01034453 -0.0096188   0.00310083 -0.00855007 -0.02409697 -0.04117489
 -0.04817503 -0.04201181 -0.05033522 -0.05866905 -0.05905154 -0.05201079
 -0.06417438 -0.06967631 -0.07099119 -0.07099119 -0.07099119 -0.07099119
 -0.07099119 -0.07099119 -0.07099119 -0.07099119 -0.07099119 -0.07099119
 -0.07099119 -0.07099119 -0.07099119 -0.07099119 -0.07099119 -0.07099119]",470784
1086491256,Sst-IRES-Cre,False,familiar,"[-0.00135622 -0.00178714 -0.00520846 -0.00314263 -0.01220165 -0.00873953
 -0.00780835 -0.00371626 -0.00994271 -0.00844367 -0.00515794  0.00609126
  0.01585078  0.01492274  0.01593458  0.02005726  0.01933573  0.01380561
  0.01383755  0.00878031 -0.00134783  0.0057874  -0.00510005 -0.00415796
 -0.00181537 -0.00591984 -0.01238146 -0.01396917 -0.01092788 -0.0112791
 -0.01430387 -0.00908456 -0.00250497  0.00886212  0.02033984  0.02860003
  0.03074319  0.02372658  0.02892314  0.03182999  0.02656653  0.01832316
  0.01250109  0.01189853 -0.00024716  0.00069094 -0.00438172 -0.0079299
 -0.00242903 -0.00986952 -0.00741277 -0.00699384 -0.00917779 -0.01272809
 -0.00229109  0.00828177  0.02006901  0.03109619  0.03485012  0.03876557
  0.03434164  0.03472456  0.02923564  0.01523133  0.01274682  0.00940167
  0.00588402  0.00873173  0.00365881 -0.00677853 -0.00515765 -0.00971418
 -0.00908555 -0.01226411 -0.01107504 -0.01107504 -0.01107504 -0.01107504
 -0.01107504 -0.01107504 -0.01107504 -0.01107504 -0.01107504 -0.01107504
 -0.01107504 -0.01107504 -0.01107504 -0.01107504 -0.01107504 -0.01107504]",470784
1086491256,Sst-IRES-Cre,True,familiar,"[-0.00310444 -0.00343545 -0.00777186 -0.01423376 -0.00763185 -0.00283857
 -0.01232675 -0.01378042 -0.02663664 -0.01673116 -0.00757182  0.00650275
  0.01762713  0.02139388  0.02387112  0.02321526  0.02804498  0.02404061
  0.02527761  0.01351104 -0.00478105  0.00347729 -0.01010797 -0.00230021
 -0.01043182 -0.00063428 -0.00342621 -0.00665384 -0.01745327 -0.01511031
 -0.01865796 -0.02014723 -0.01140445 -0.00928435 -0.01433559 -0.01964698
 -0.02417191 -0.02363295 -0.02235514 -0.02171955 -0.01634511 -0.01804778
 -0.0208369  -0.01766128 -0.01722008 -0.02097527 -0.01733389 -0.01742301
 -0.02156254 -0.03032495 -0.02121374 -0.02418175 -0.02649925 -0.01609209
 -0.01370304 -0.01184061  0.00130421  0.00653366  0.00600857  0.0072865
  0.01250097  0.01340832  0.00668408  0.00206777 -0.00454688 -0.00676306
 -0.00845127 -0.01503404 -0.02138192 -0.00816726 -0.0080868  -0.01345525
 -0.01867206 -0.02474937 -0.01490921 -0.01490921 -0.01490921 -0.01490921
 -0.01490921 -0.01490921 -0.01490921 -0.01490921 -0.01490921 -0.01490921
 -0.01490921 -0.01490921 -0.01490921 -0.01490921 -0.01490921 -0.01490921]",470784
1086491263,Sst-IRES-Cre,False,familiar,"[-1.02150206e-02 -1.04775713e-02 -1.20536898e-02 -7.07059934e-03
 -5.88400945e-03 -1.30325970e-02 -1.67506484e-02 -6.74100103e-03
 -1.07844960e-03 -6.64352905e-03 -6.51841006e-03  1.07662228e-02
  3.07383236e-02  3.44688533e-02  3.39339232e-02  4.35074331e-02
  3.46170004e-02  1.92219375e-02  1.72657850e-02  4.28035842e-03
 -2.85438708e-04 -7.91630286e-03 -7.50732948e-03 -1.65223358e-02
 -1.30801121e-02 -1.74170784e-02 -8.10126022e-03 -1.92942865e-02
 -2.07730667e-02 -2.14371006e-02 -1.72693147e-02 -2.54735301e-02
 -3.26623599e-02 -2.01160708e-02 -4.26688845e-04  1.69106327e-02
  3.51875904e-02  5.29775491e-02  6.93765569e-02  7.83704638e-02
  5.89993396e-02  5.16966034e-02  3.92410315e-02  2.01207802e-02
  1.08211677e-02  1.02665299e-02  1.58887238e-05 -4.41389326e-03
 -8.25998896e-03 -9.50621161e-03 -8.28563878e-03 -1.71200022e-02
 -1.67835937e-02 -1.62285106e-02 -9.96926383e-03  1.49057513e-02
  6.49101563e-02  1.08361323e-01  1.43107952e-01  1.54350014e-01
  1.44567956e-01  1.35114811e-01  1.10033076e-01  8.73787376e-02
  6.17860402e-02  5.00556505e-02  2.82122971e-02  1.81400302e-02
  1.70281979e-02  1.13741729e-02 -8.35046798e-04  7.00396468e-04
 -6.95102400e-03 -9.07564523e-03 -1.34044262e-02 -1.34044262e-02
 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02
 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02
 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02 -1.34044262e-02
 -1.34044262e-02 -1.34044262e-02]",485688
1086491263,Sst-IRES-Cre,False,novel,"[ 0.00432369  0.00361384 -0.00170384  0.00336955 -0.0049901  -0.00415441
 -0.00367238 -0.00156812 -0.00177536 -0.00850666 -0.00452115 -0.0082694
 -0.00329852  0.00071539  0.00773332  0.01930335  0.01941569  0.01845755
  0.01280596  0.01223533  0.0016589   0.0028691  -0.0085735  -0.00733903
 -0.00132062 -0.00729793 -0.0087624  -0.01215778 -0.00641533 -0.01217515
 -0.02042945 -0.01343521 -0.01325882 -0.01427988 -0.01573237 -0.01156641
 -0.00318075  0.00725693  0.01944839  0.03162725  0.03753128  0.0320845
  0.03114521  0.02858034  0.01735827  0.00574878  0.01240254  0.00989068
  0.00991648  0.00757833  0.00208033  0.00154774  0.0054287   0.00234408
  0.00404857  0.00596282  0.01122395  0.02354096  0.03289839  0.04957409
  0.06244755  0.06407239  0.06402666  0.05747725  0.04719912  0.03644873
  0.03798756  0.02326502  0.02102628  0.0231613   0.02579982  0.01466053
  0.01031277  0.0089078   0.01336105  0.01336105  0.01336105  0.01336105
  0.01336105  0.01336105  0.01336105  0.01336105  0.01336105  0.01336105
  0.01336105  0.01336105  0.01336105  0.01336105  0.01336105  0.01336105]",485688
1086491263,Sst-IRES-Cre,True,familiar,"[-0.01088739 -0.01076406 -0.01043264 -0.01633659 -0.02094415 -0.01935036
 -0.02780881 -0.02476717 -0.02424401 -0.02890542 -0.02775874 -0.00686778
  0.018061    0.04726526  0.06535983  0.06469606  0.05691749  0.04935231
  0.03299226  0.02255062  0.00914784 -0.00575979 -0.00500942 -0.01445989
 -0.014599   -0.0133009  -0.01621963 -0.01930305 -0.02467582 -0.02394804
 -0.02887038 -0.02182195 -0.0267376  -0.03643027 -0.03226611 -0.03060391
 -0.02790878 -0.02584724 -0.02710606 -0.03272447 -0.03250195 -0.03769246
 -0.0330709  -0.03508216 -0.03060365 -0.03504268 -0.04319793 -0.02464048
 -0.02821369 -0.03126006 -0.03164205 -0.03601458 -0.03021939 -0.02844265
 -0.03276268 -0.02727886 -0.01176433  0.00534347  0.02238449  0.0261835
  0.02248197  0.01719497  0.02183187  0.01302052  0.00473058 -0.00015924
 -0.00237568 -0.0221281  -0.01750848 -0.021643   -0.01880823 -0.01808244
 -0.01604143 -0.02179351 -0.01953284 -0.01953284 -0.01953284 -0.01953284
 -0.01953284 -0.01953284 -0.01953284 -0.01953284 -0.01953284 -0.01953284
 -0.01953284 -0.01953284 -0.01953284 -0.01953284 -0.01953284 -0.01953284]",485688
1086491263,Sst-IRES-Cre,True,novel,"[-1.37965966e-03 -1.02320468e-03  1.45900537e-03 -4.84774731e-03
 -1.02509968e-02 -5.44450379e-03 -6.97187680e-03 -3.97648145e-03
 -8.84152973e-03 -6.87839144e-03 -6.75403997e-03 -8.84588702e-03
 -5.07674741e-03 -7.51601940e-05  5.13994787e-03  1.34634824e-02
  2.34756243e-02  2.25073728e-02  1.33727624e-02  9.46151192e-03
  9.15097980e-03  2.29928439e-03  1.52716301e-03 -1.87401704e-03
 -6.20240719e-03 -1.95646401e-03 -7.52588006e-03 -3.01470029e-03
 -3.79566474e-03 -7.12177466e-03 -8.76244616e-03 -1.23427597e-02
 -1.38457779e-02 -1.34590245e-02 -1.56700295e-02 -1.34127275e-02
 -7.40873210e-03 -1.10521438e-02 -1.29702086e-02 -1.34115297e-02
 -1.68362126e-02 -1.17554637e-02 -1.65953854e-02 -8.88760094e-03
 -1.11033672e-02 -1.48262557e-02 -1.53318994e-02 -1.76118492e-02
 -1.21369470e-02 -1.75955710e-02 -1.32288741e-02 -8.15087875e-03
 -1.23937877e-02 -1.51248023e-02 -1.61694816e-02 -1.32745395e-02
 -1.16874361e-02 -1.13779485e-02 -4.64873952e-03 -3.65334761e-03
  3.40253010e-03  1.11581685e-02  1.66091001e-02  1.41397571e-02
  9.69310982e-03  7.18419659e-03  8.00451502e-04  1.07769021e-03
  8.89655591e-03 -2.50522164e-03  8.59230891e-04 -1.60297598e-04
  1.87928640e-03 -7.87469444e-03 -6.69395089e-03 -6.69395089e-03
 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03
 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03
 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03 -6.69395089e-03
 -6.69395089e-03 -6.69395089e-03]",485688
1086491328,Sst-IRES-Cre,False,familiar,"[ 0.00346994  0.00161522 -0.01768697 -0.02741117 -0.02932178 -0.03773821
 -0.04185862 -0.05045975 -0.05320974 -0.05438322 -0.03965852 -0.00851232
  0.01897775  0.04284347  0.07588831  0.09236939  0.09481043  0.08327867
  0.07197561  0.05496126  0.0345176   0.00939875  0.00162338 -0.01422039
 -0.01062113 -0.01875672 -0.03474355 -0.04378576 -0.04831701 -0.05504491
 -0.05866373 -0.0615701  -0.05465645 -0.03937985 -0.01475562  0.00857476
  0.03824364  0.0629626   0.07381354  0.06407967  0.0522186   0.03385837
  0.02064317  0.00156017 -0.00852823 -0.02421108 -0.03182449 -0.04008135
 -0.04440825 -0.04980024 -0.06030525 -0.06455763 -0.07110709 -0.07557595
 -0.06664316 -0.03133219  0.00242155  0.03755795  0.07158128  0.10524353
  0.13102681  0.12950854  0.11821957  0.08810705  0.05790542  0.03606116
  0.02474679  0.00406274 -0.01115766 -0.01998114 -0.03593646 -0.0489152
 -0.04531988 -0.05285687 -0.05985026 -0.05985026 -0.05985026 -0.05985026
 -0.05985026 -0.05985026 -0.05985026 -0.05985026 -0.05985026 -0.05985026
 -0.05985026 -0.05985026 -0.05985026 -0.05985026 -0.05985026 -0.05985026]",470784
1086491328,Sst-IRES-Cre,True,familiar,"[-0.02286232 -0.0239886  -0.03580742 -0.04243456 -0.04533594 -0.0540666
 -0.05671262 -0.06116715 -0.05750825 -0.06505574 -0.05305465 -0.03086139
  0.00487732  0.03972984  0.0637213   0.08545914  0.10552375  0.10585937
  0.0965094   0.07493215  0.05647088  0.0376095   0.02893925  0.01356948
 -0.00708564 -0.02332495 -0.02369193 -0.03014023 -0.03244216 -0.04766122
 -0.0557996  -0.05669829 -0.06703294 -0.06435088 -0.06573064 -0.07365244
 -0.08112746 -0.07642089 -0.07900617 -0.08436089 -0.09110621 -0.08995998
 -0.09232522 -0.0869013  -0.09368689 -0.10152437 -0.09372651 -0.09922101
 -0.0955702  -0.10005742 -0.09795323 -0.10101976 -0.10048899 -0.10417614
 -0.10500742 -0.08621168 -0.06204673 -0.04532966 -0.03046682 -0.01389779
 -0.00449752 -0.00223895  0.00091753 -0.00507461 -0.02640196 -0.03143177
 -0.04014324 -0.04802134 -0.05593031 -0.06867508 -0.07421779 -0.07487966
 -0.08212772 -0.08381768 -0.07813615 -0.07813615 -0.07813615 -0.07813615
 -0.07813615 -0.07813615 -0.07813615 -0.07813615 -0.07813615 -0.07813615
 -0.07813615 -0.07813615 -0.07813615 -0.07813615 -0.07813615 -0.07813615]",470784
